team_name,car_engine,no_of_drivers,highest_laps,total_laps,points,raceid,year,round,name,date,total_matches_win,grid,positionorder,laps,milliseconds,pitstop,status,team_no_of_wins
Williams,Williams,2,70,85881,1,890,2013,10,Hungarian Grand Prix,28-07-2013,1,15,10,69,,3,+1 Lap,114
Sauber,Sauber,2,70,41109,0,890,2013,10,Hungarian Grand Prix,28-07-2013,0,12,11,69,,3,+1 Lap,0
Toro Rosso,Toro Rosso,2,70,26973,0,890,2013,10,Hungarian Grand Prix,28-07-2013,0,14,12,69,,3,+1 Lap,1
Toro Rosso,Toro Rosso,2,70,26973,0,890,2013,10,Hungarian Grand Prix,28-07-2013,8,8,13,69,,2,+1 Lap,1
Caterham,Caterham,2,70,5524,0,890,2013,10,Hungarian Grand Prix,28-07-2013,0,20,14,68,,3,+2 Laps,0
Caterham,Caterham,2,70,5524,0,890,2013,10,Hungarian Grand Prix,28-07-2013,0,19,15,68,,2,+2 Laps,0
Marussia,Marussia,2,70,5784,0,890,2013,10,Hungarian Grand Prix,28-07-2013,0,21,16,67,,3,+3 Laps,0
Marussia,Marussia,2,70,5784,0,890,2013,10,Hungarian Grand Prix,28-07-2013,0,22,17,67,,3,+3 Laps,0
Force India,Force India,2,70,22035,0,890,2013,10,Hungarian Grand Prix,28-07-2013,0,18,18,66,,3,Hydraulics,0
Mercedes,Mercedes,2,70,36742,0,890,2013,10,Hungarian Grand Prix,28-07-2013,23,4,19,64,,3,Engine,129
Williams,Williams,2,70,85881,0,890,2013,10,Hungarian Grand Prix,28-07-2013,10,16,20,42,,2,Hydraulics,114
Sauber,Sauber,2,70,41109,0,890,2013,10,Hungarian Grand Prix,28-07-2013,0,17,21,28,,1,Transmission,0
Force India,Force India,2,70,22035,0,890,2013,10,Hungarian Grand Prix,28-07-2013,0,11,22,19,,0,Hydraulics,0
Red Bull,Red Bull,2,44,42076,25,891,2013,11,Belgian Grand Prix,25-08-2013,53,2,1,44,5022196,2,Finished,122
Ferrari,Ferrari,2,44,126025,18,891,2013,11,Belgian Grand Prix,25-08-2013,32,9,2,44,5039065,2,Finished,249
Mercedes,Mercedes,2,44,36742,15,891,2013,11,Belgian Grand Prix,25-08-2013,105,1,3,44,5049930,2,Finished,129
Mercedes,Mercedes,2,44,36742,12,891,2013,11,Belgian Grand Prix,25-08-2013,23,4,4,44,5052068,2,Finished,129
Red Bull,Red Bull,2,44,42076,10,891,2013,11,Belgian Grand Prix,25-08-2013,9,3,5,44,5056041,2,Finished,122
McLaren,McLaren,2,44,97845,8,891,2013,11,Belgian Grand Prix,25-08-2013,15,6,6,44,5062990,2,Finished,185
Ferrari,Ferrari,2,44,126025,6,891,2013,11,Belgian Grand Prix,25-08-2013,11,10,7,44,5076118,2,Finished,249
Lotus F1,Lotus F1,3,44,7501,4,891,2013,11,Belgian Grand Prix,25-08-2013,0,7,8,44,5078042,1,Finished,2
Force India,Force India,2,44,22035,2,891,2013,11,Belgian Grand Prix,25-08-2013,0,12,9,44,5091743,2,Finished,0
Toro Rosso,Toro Rosso,2,44,26973,1,891,2013,11,Belgian Grand Prix,25-08-2013,8,19,10,44,5095666,2,Finished,1
McLaren,McLaren,2,44,97845,0,891,2013,11,Belgian Grand Prix,25-08-2013,6,13,11,44,5104132,2,Finished,185
Toro Rosso,Toro Rosso,2,44,26973,0,891,2013,11,Belgian Grand Prix,25-08-2013,0,18,12,44,5108936,2,Finished,1
Sauber,Sauber,2,44,41109,0,891,2013,11,Belgian Grand Prix,25-08-2013,0,11,13,44,5110454,2,Finished,0
Sauber,Sauber,2,44,41109,0,891,2013,11,Belgian Grand Prix,25-08-2013,0,21,14,44,5122632,3,Finished,0
Williams,Williams,2,44,85881,0,891,2013,11,Belgian Grand Prix,25-08-2013,10,20,15,44,5129652,2,Finished,114
Caterham,Caterham,2,44,5524,0,891,2013,11,Belgian Grand Prix,25-08-2013,0,14,16,43,,2,+1 Lap,0
Williams,Williams,2,44,85881,0,891,2013,11,Belgian Grand Prix,25-08-2013,1,17,17,43,,3,+1 Lap,114
Marussia,Marussia,2,44,5784,0,891,2013,11,Belgian Grand Prix,25-08-2013,0,15,18,43,,2,+1 Lap,0
Marussia,Marussia,2,44,5784,0,891,2013,11,Belgian Grand Prix,25-08-2013,0,16,19,42,,3,+2 Laps,0
Force India,Force India,2,44,22035,0,891,2013,11,Belgian Grand Prix,25-08-2013,0,5,20,26,,2,Collision,0
Lotus F1,Lotus F1,3,44,7501,0,891,2013,11,Belgian Grand Prix,25-08-2013,21,8,21,25,,1,Brakes,2
Caterham,Caterham,2,44,5524,0,891,2013,11,Belgian Grand Prix,25-08-2013,0,22,22,8,,0,Oil leak,0
Red Bull,Red Bull,2,53,42076,25,892,2013,12,Italian Grand Prix,08-09-2013,53,1,1,53,4713352,1,Finished,122
Ferrari,Ferrari,2,53,126025,18,892,2013,12,Italian Grand Prix,08-09-2013,32,5,2,53,4718819,1,Finished,249
Red Bull,Red Bull,2,53,42076,15,892,2013,12,Italian Grand Prix,08-09-2013,9,2,3,53,4719702,1,Finished,122
Ferrari,Ferrari,2,53,126025,12,892,2013,12,Italian Grand Prix,08-09-2013,11,4,4,53,4722713,1,Finished,249
Sauber,Sauber,2,53,41109,10,892,2013,12,Italian Grand Prix,08-09-2013,0,3,5,53,4723707,1,Finished,0
Mercedes,Mercedes,2,53,36742,8,892,2013,12,Italian Grand Prix,08-09-2013,23,6,6,53,4724351,1,Finished,129
Toro Rosso,Toro Rosso,2,53,26973,6,892,2013,12,Italian Grand Prix,08-09-2013,8,7,7,53,4745681,1,Finished,1
Lotus F1,Lotus F1,3,53,7501,4,892,2013,12,Italian Grand Prix,08-09-2013,0,13,8,53,4746482,1,Finished,2
Mercedes,Mercedes,2,53,36742,2,892,2013,12,Italian Grand Prix,08-09-2013,105,12,9,53,4746879,2,Finished,129
McLaren,McLaren,2,53,97845,1,892,2013,12,Italian Grand Prix,08-09-2013,15,9,10,53,4751679,1,Finished,185
Lotus F1,Lotus F1,3,53,7501,0,892,2013,12,Italian Grand Prix,08-09-2013,21,11,11,53,4752047,2,Finished,2
McLaren,McLaren,2,53,97845,0,892,2013,12,Italian Grand Prix,08-09-2013,6,8,12,53,4753117,1,Finished,185
Sauber,Sauber,2,53,41109,0,892,2013,12,Italian Grand Prix,08-09-2013,0,16,13,53,4754232,1,Finished,0
Williams,Williams,2,53,85881,0,892,2013,12,Italian Grand Prix,08-09-2013,1,14,14,53,4762437,1,Finished,114
Williams,Williams,2,53,85881,0,892,2013,12,Italian Grand Prix,08-09-2013,10,18,15,53,4770179,1,Finished,114
Force India,Force India,2,53,22035,0,892,2013,12,Italian Grand Prix,08-09-2013,0,17,16,52,,1,+1 Lap,0
Caterham,Caterham,2,53,5524,0,892,2013,12,Italian Grand Prix,08-09-2013,0,20,17,52,,2,+1 Lap,0
Caterham,Caterham,2,53,5524,0,892,2013,12,Italian Grand Prix,08-09-2013,0,19,18,52,,2,+1 Lap,0
Marussia,Marussia,2,53,5784,0,892,2013,12,Italian Grand Prix,08-09-2013,0,21,19,52,,1,+1 Lap,0
Marussia,Marussia,2,53,5784,0,892,2013,12,Italian Grand Prix,08-09-2013,0,22,20,52,,1,+1 Lap,0
Toro Rosso,Toro Rosso,2,53,26973,0,892,2013,12,Italian Grand Prix,08-09-2013,0,10,21,14,,0,Transmission,1
Force India,Force India,2,53,22035,0,892,2013,12,Italian Grand Prix,08-09-2013,0,15,22,0,,0,Accident,0
Red Bull,Red Bull,2,61,42076,25,893,2013,13,Singapore Grand Prix,22-09-2013,53,1,1,61,7153132,2,Finished,122
Ferrari,Ferrari,2,61,126025,18,893,2013,13,Singapore Grand Prix,22-09-2013,32,7,2,61,7185759,2,Finished,249
Lotus F1,Lotus F1,3,61,7501,15,893,2013,13,Singapore Grand Prix,22-09-2013,21,13,3,61,7197052,2,Finished,2
Mercedes,Mercedes,2,61,36742,12,893,2013,13,Singapore Grand Prix,22-09-2013,23,2,4,61,7204287,2,Finished,129
Mercedes,Mercedes,2,61,36742,10,893,2013,13,Singapore Grand Prix,22-09-2013,105,5,5,61,7206291,2,Finished,129
Ferrari,Ferrari,2,61,126025,8,893,2013,13,Singapore Grand Prix,22-09-2013,11,6,6,61,7217009,3,Finished,249
McLaren,McLaren,2,61,97845,6,893,2013,13,Singapore Grand Prix,22-09-2013,15,8,7,61,7236486,2,Finished,185
McLaren,McLaren,2,61,97845,4,893,2013,13,Singapore Grand Prix,22-09-2013,6,14,8,61,7236952,2,Finished,185
Sauber,Sauber,2,61,41109,2,893,2013,13,Singapore Grand Prix,22-09-2013,0,11,9,61,7237393,2,Finished,0
Force India,Force India,2,61,22035,1,893,2013,13,Singapore Grand Prix,22-09-2013,0,15,10,61,7237800,3,Finished,0
Williams,Williams,2,61,85881,0,893,2013,13,Singapore Grand Prix,22-09-2013,1,18,11,61,7241611,3,Finished,114
Sauber,Sauber,2,61,41109,0,893,2013,13,Singapore Grand Prix,22-09-2013,0,10,12,61,7251026,2,Finished,0
Williams,Williams,2,61,85881,0,893,2013,13,Singapore Grand Prix,22-09-2013,10,16,13,61,7258293,3,Finished,114
Toro Rosso,Toro Rosso,2,61,26973,0,893,2013,13,Singapore Grand Prix,22-09-2013,0,12,14,61,7266644,3,Finished,1
Red Bull,Red Bull,2,61,42076,0,893,2013,13,Singapore Grand Prix,22-09-2013,9,4,15,60,,2,Water pressure,122
Caterham,Caterham,2,61,5524,0,893,2013,13,Singapore Grand Prix,22-09-2013,0,20,16,60,,3,+1 Lap,0
Marussia,Marussia,2,61,5784,0,893,2013,13,Singapore Grand Prix,22-09-2013,0,22,17,60,,3,+1 Lap,0
Marussia,Marussia,2,61,5784,0,893,2013,13,Singapore Grand Prix,22-09-2013,0,21,18,60,,4,+1 Lap,0
Caterham,Caterham,2,61,5524,0,893,2013,13,Singapore Grand Prix,22-09-2013,0,19,19,60,,3,+1 Lap,0
Force India,Force India,2,61,22035,0,893,2013,13,Singapore Grand Prix,22-09-2013,0,17,20,54,,2,Accident,0
Lotus F1,Lotus F1,3,61,7501,0,893,2013,13,Singapore Grand Prix,22-09-2013,0,3,21,37,,3,Pneumatics,2
Toro Rosso,Toro Rosso,2,61,26973,0,893,2013,13,Singapore Grand Prix,22-09-2013,8,9,22,23,,1,Accident,1
Red Bull,Red Bull,2,55,42076,25,894,2013,14,Korean Grand Prix,06-10-2013,53,1,1,55,6193701,2,Finished,122
Lotus F1,Lotus F1,3,55,7501,18,894,2013,14,Korean Grand Prix,06-10-2013,21,9,2,55,6197925,2,Finished,2
Lotus F1,Lotus F1,3,55,7501,15,894,2013,14,Korean Grand Prix,06-10-2013,0,3,3,55,6198628,2,Finished,2
Sauber,Sauber,2,55,41109,12,894,2013,14,Korean Grand Prix,06-10-2013,0,7,4,55,6217815,2,Finished,0
Mercedes,Mercedes,2,55,36742,10,894,2013,14,Korean Grand Prix,06-10-2013,105,2,5,55,6218956,2,Finished,129
Ferrari,Ferrari,2,55,126025,8,894,2013,14,Korean Grand Prix,06-10-2013,32,5,6,55,6219890,2,Finished,249
Mercedes,Mercedes,2,55,36742,6,894,2013,14,Korean Grand Prix,06-10-2013,23,4,7,55,6220399,2,Finished,129
McLaren,McLaren,2,55,97845,4,894,2013,14,Korean Grand Prix,06-10-2013,15,11,8,55,6225963,2,Finished,185
Ferrari,Ferrari,2,55,126025,2,894,2013,14,Korean Grand Prix,06-10-2013,11,6,9,55,6228091,2,Finished,249
McLaren,McLaren,2,55,97845,1,894,2013,14,Korean Grand Prix,06-10-2013,6,10,10,55,6228856,2,Finished,185
Sauber,Sauber,2,55,41109,0,894,2013,14,Korean Grand Prix,06-10-2013,0,8,11,55,6229691,2,Finished,0
Williams,Williams,2,55,85881,0,894,2013,14,Korean Grand Prix,06-10-2013,10,17,12,55,6240750,2,Finished,114
Williams,Williams,2,55,85881,0,894,2013,14,Korean Grand Prix,06-10-2013,1,18,13,55,6243714,2,Finished,114
Caterham,Caterham,2,55,5524,0,894,2013,14,Korean Grand Prix,06-10-2013,0,19,14,55,6257279,2,Finished,0
Caterham,Caterham,2,55,5524,0,894,2013,14,Korean Grand Prix,06-10-2013,0,20,15,55,6258202,3,Finished,0
Marussia,Marussia,2,55,5784,0,894,2013,14,Korean Grand Prix,06-10-2013,0,22,16,55,6261671,2,Finished,0
Marussia,Marussia,2,55,5784,0,894,2013,14,Korean Grand Prix,06-10-2013,0,21,17,55,6266599,2,Finished,0
Toro Rosso,Toro Rosso,2,55,26973,0,894,2013,14,Korean Grand Prix,06-10-2013,0,16,18,53,,3,+2 Laps,1
Toro Rosso,Toro Rosso,2,55,26973,0,894,2013,14,Korean Grand Prix,06-10-2013,8,12,19,52,,2,+3 Laps,1
Force India,Force India,2,55,22035,0,894,2013,14,Korean Grand Prix,06-10-2013,0,14,20,50,,4,Collision,0
Red Bull,Red Bull,2,55,42076,0,894,2013,14,Korean Grand Prix,06-10-2013,9,13,21,36,,3,Collision,122
Force India,Force India,2,55,22035,0,894,2013,14,Korean Grand Prix,06-10-2013,0,15,22,24,,2,Spun off,0
Red Bull,Red Bull,2,53,42076,25,895,2013,15,Japanese Grand Prix,13-10-2013,53,2,1,53,5209301,2,Finished,122
Red Bull,Red Bull,2,53,42076,18,895,2013,15,Japanese Grand Prix,13-10-2013,9,1,2,53,5216430,3,Finished,122
Lotus F1,Lotus F1,3,53,7501,15,895,2013,15,Japanese Grand Prix,13-10-2013,0,4,3,53,5219211,2,Finished,2
Ferrari,Ferrari,2,53,126025,12,895,2013,15,Japanese Grand Prix,13-10-2013,32,8,4,53,5254906,2,Finished,249
Lotus F1,Lotus F1,3,53,7501,10,895,2013,15,Japanese Grand Prix,13-10-2013,21,9,5,53,5256626,2,Finished,2
Sauber,Sauber,2,53,41109,8,895,2013,15,Japanese Grand Prix,13-10-2013,0,7,6,53,5260916,2,Finished,0
Sauber,Sauber,2,53,41109,6,895,2013,15,Japanese Grand Prix,13-10-2013,0,14,7,53,5280931,2,Finished,0
Mercedes,Mercedes,2,53,36742,4,895,2013,15,Japanese Grand Prix,13-10-2013,23,6,8,53,5281324,4,Finished,129
McLaren,McLaren,2,53,97845,2,895,2013,15,Japanese Grand Prix,13-10-2013,15,10,9,53,5290122,3,Finished,185
Ferrari,Ferrari,2,53,126025,1,895,2013,15,Japanese Grand Prix,13-10-2013,11,5,10,53,5298564,3,Finished,249
Force India,Force India,2,53,22035,0,895,2013,15,Japanese Grand Prix,13-10-2013,0,12,11,53,5307873,2,Finished,0
Toro Rosso,Toro Rosso,2,53,26973,0,895,2013,15,Japanese Grand Prix,13-10-2013,0,17,12,52,,3,+1 Lap,1
Toro Rosso,Toro Rosso,2,53,26973,0,895,2013,15,Japanese Grand Prix,13-10-2013,8,16,13,52,,3,+1 Lap,1
Force India,Force India,2,53,22035,0,895,2013,15,Japanese Grand Prix,13-10-2013,0,22,14,52,,2,+1 Lap,0
McLaren,McLaren,2,53,97845,0,895,2013,15,Japanese Grand Prix,13-10-2013,6,11,15,52,,3,+1 Lap,185
Williams,Williams,2,53,85881,0,895,2013,15,Japanese Grand Prix,13-10-2013,1,15,16,52,,2,+1 Lap,114
Williams,Williams,2,53,85881,0,895,2013,15,Japanese Grand Prix,13-10-2013,10,13,17,52,,2,+1 Lap,114
Caterham,Caterham,2,53,5524,0,895,2013,15,Japanese Grand Prix,13-10-2013,0,20,18,52,,3,+1 Lap,0
Marussia,Marussia,2,53,5784,0,895,2013,15,Japanese Grand Prix,13-10-2013,0,18,19,52,,2,+1 Lap,0
Mercedes,Mercedes,2,53,36742,0,895,2013,15,Japanese Grand Prix,13-10-2013,105,3,20,7,,1,Puncture,129
Caterham,Caterham,2,53,5524,0,895,2013,15,Japanese Grand Prix,13-10-2013,0,19,21,0,,0,Accident,0
Marussia,Marussia,2,53,5784,0,895,2013,15,Japanese Grand Prix,13-10-2013,0,21,22,0,,0,Accident,0
Red Bull,Red Bull,2,60,42076,25,896,2013,16,Indian Grand Prix,27-10-2013,53,1,1,60,5472187,2,Finished,122
Mercedes,Mercedes,2,60,36742,18,896,2013,16,Indian Grand Prix,27-10-2013,23,2,2,60,5502010,2,Finished,129
Lotus F1,Lotus F1,3,60,7501,15,896,2013,16,Indian Grand Prix,27-10-2013,0,17,3,60,5512079,1,Finished,2
Ferrari,Ferrari,2,60,126025,12,896,2013,16,Indian Grand Prix,27-10-2013,11,5,4,60,5513879,2,Finished,249
McLaren,McLaren,2,60,97845,10,896,2013,16,Indian Grand Prix,27-10-2013,6,9,5,60,5516016,2,Finished,185
Mercedes,Mercedes,2,60,36742,8,896,2013,16,Indian Grand Prix,27-10-2013,105,3,6,60,5524662,2,Finished,129
Lotus F1,Lotus F1,3,60,7501,6,896,2013,16,Indian Grand Prix,27-10-2013,21,6,7,60,5540175,2,Finished,2
Force India,Force India,2,60,22035,4,896,2013,16,Indian Grand Prix,27-10-2013,0,12,8,60,5545055,2,Finished,0
Force India,Force India,2,60,22035,2,896,2013,16,Indian Grand Prix,27-10-2013,0,13,9,60,5546921,1,Finished,0
Toro Rosso,Toro Rosso,2,60,26973,1,896,2013,16,Indian Grand Prix,27-10-2013,8,11,10,60,5548424,2,Finished,1
Ferrari,Ferrari,2,60,126025,0,896,2013,16,Indian Grand Prix,27-10-2013,32,8,11,60,5550484,3,Finished,249
Williams,Williams,2,60,85881,0,896,2013,16,Indian Grand Prix,27-10-2013,1,18,12,60,5551138,2,Finished,114
Toro Rosso,Toro Rosso,2,60,26973,0,896,2013,16,Indian Grand Prix,27-10-2013,0,14,13,59,,2,+1 Lap,1
McLaren,McLaren,2,60,97845,0,896,2013,16,Indian Grand Prix,27-10-2013,15,10,14,59,,3,+1 Lap,185
Sauber,Sauber,2,60,41109,0,896,2013,16,Indian Grand Prix,27-10-2013,0,16,15,59,,3,+1 Lap,0
Williams,Williams,2,60,85881,0,896,2013,16,Indian Grand Prix,27-10-2013,10,15,16,59,,2,+1 Lap,114
Marussia,Marussia,2,60,5784,0,896,2013,16,Indian Grand Prix,27-10-2013,0,22,17,58,,2,+2 Laps,0
Marussia,Marussia,2,60,5784,0,896,2013,16,Indian Grand Prix,27-10-2013,0,19,18,58,,2,+2 Laps,0
Sauber,Sauber,2,60,41109,0,896,2013,16,Indian Grand Prix,27-10-2013,0,7,19,54,,3,Mechanical,0
Red Bull,Red Bull,2,60,42076,0,896,2013,16,Indian Grand Prix,27-10-2013,9,4,20,39,,2,Alternator,122
Caterham,Caterham,2,60,5524,0,896,2013,16,Indian Grand Prix,27-10-2013,0,21,21,35,,2,Hydraulics,0
Caterham,Caterham,2,60,5524,0,896,2013,16,Indian Grand Prix,27-10-2013,0,20,22,1,,0,Collision,0
Red Bull,Red Bull,2,55,42076,25,897,2013,17,Abu Dhabi Grand Prix,03-11-2013,53,2,1,55,5886106,2,Finished,122
Red Bull,Red Bull,2,55,42076,18,897,2013,17,Abu Dhabi Grand Prix,03-11-2013,9,1,2,55,5916935,2,Finished,122
Mercedes,Mercedes,2,55,36742,15,897,2013,17,Abu Dhabi Grand Prix,03-11-2013,23,3,3,55,5919756,2,Finished,129
Lotus F1,Lotus F1,3,55,7501,12,897,2013,17,Abu Dhabi Grand Prix,03-11-2013,0,6,4,55,5920908,2,Finished,2
Ferrari,Ferrari,2,55,126025,10,897,2013,17,Abu Dhabi Grand Prix,03-11-2013,32,10,5,55,5953287,2,Finished,249
Force India,Force India,2,55,22035,8,897,2013,17,Abu Dhabi Grand Prix,03-11-2013,0,11,6,55,5964280,1,Finished,0
Mercedes,Mercedes,2,55,36742,6,897,2013,17,Abu Dhabi Grand Prix,03-11-2013,105,4,7,55,5965373,2,Finished,129
Ferrari,Ferrari,2,55,126025,4,897,2013,17,Abu Dhabi Grand Prix,03-11-2013,11,7,8,55,5968992,2,Finished,249
McLaren,McLaren,2,55,97845,2,897,2013,17,Abu Dhabi Grand Prix,03-11-2013,6,8,9,55,5977304,2,Finished,185
Force India,Force India,2,55,22035,1,897,2013,17,Abu Dhabi Grand Prix,03-11-2013,0,17,10,55,5979363,1,Finished,0
Williams,Williams,2,55,85881,0,897,2013,17,Abu Dhabi Grand Prix,03-11-2013,1,14,11,55,5982095,2,Finished,114
McLaren,McLaren,2,55,97845,0,897,2013,17,Abu Dhabi Grand Prix,03-11-2013,15,12,12,55,5989873,2,Finished,185
Sauber,Sauber,2,55,41109,0,897,2013,17,Abu Dhabi Grand Prix,03-11-2013,0,16,13,55,5990401,2,Finished,0
Sauber,Sauber,2,55,41109,0,897,2013,17,Abu Dhabi Grand Prix,03-11-2013,0,5,14,54,,3,+1 Lap,0
Williams,Williams,2,55,85881,0,897,2013,17,Abu Dhabi Grand Prix,03-11-2013,10,15,15,54,,2,+1 Lap,114
Toro Rosso,Toro Rosso,2,55,26973,0,897,2013,17,Abu Dhabi Grand Prix,03-11-2013,8,9,16,54,,2,+1 Lap,1
Toro Rosso,Toro Rosso,2,55,26973,0,897,2013,17,Abu Dhabi Grand Prix,03-11-2013,0,13,17,54,,2,+1 Lap,1
Caterham,Caterham,2,55,5524,0,897,2013,17,Abu Dhabi Grand Prix,03-11-2013,0,18,18,54,,2,+1 Lap,0
Caterham,Caterham,2,55,5524,0,897,2013,17,Abu Dhabi Grand Prix,03-11-2013,0,19,19,54,,2,+1 Lap,0
Marussia,Marussia,2,55,5784,0,897,2013,17,Abu Dhabi Grand Prix,03-11-2013,0,21,20,53,,2,+2 Laps,0
Marussia,Marussia,2,55,5784,0,897,2013,17,Abu Dhabi Grand Prix,03-11-2013,0,20,21,53,,2,+2 Laps,0
Lotus F1,Lotus F1,3,55,7501,0,897,2013,17,Abu Dhabi Grand Prix,03-11-2013,21,22,22,0,,0,Accident,2
Red Bull,Red Bull,2,56,42076,25,898,2013,18,United States Grand Prix,17-11-2013,53,1,1,56,5957148,1,Finished,122
Lotus F1,Lotus F1,3,56,7501,18,898,2013,18,United States Grand Prix,17-11-2013,0,3,2,56,5963432,1,Finished,2
Red Bull,Red Bull,2,56,42076,15,898,2013,18,United States Grand Prix,17-11-2013,9,2,3,56,5965544,1,Finished,122
Mercedes,Mercedes,2,56,36742,12,898,2013,18,United States Grand Prix,17-11-2013,105,5,4,56,5984506,1,Finished,129
Ferrari,Ferrari,2,56,126025,10,898,2013,18,United States Grand Prix,17-11-2013,32,6,5,56,5986740,1,Finished,249
Sauber,Sauber,2,56,41109,8,898,2013,18,United States Grand Prix,17-11-2013,0,4,6,56,5987548,1,Finished,0
McLaren,McLaren,2,56,97845,6,898,2013,18,United States Grand Prix,17-11-2013,6,7,7,56,6003840,1,Finished,185
Williams,Williams,2,56,85881,4,898,2013,18,United States Grand Prix,17-11-2013,10,9,8,56,6011657,1,Finished,114
Mercedes,Mercedes,2,56,36742,2,898,2013,18,United States Grand Prix,17-11-2013,23,12,9,56,6016289,1,Finished,129
McLaren,McLaren,2,56,97845,1,898,2013,18,United States Grand Prix,17-11-2013,15,15,10,56,6034426,1,Finished,185
Toro Rosso,Toro Rosso,2,56,26973,0,898,2013,18,United States Grand Prix,17-11-2013,8,10,11,56,6038152,1,Finished,1
Toro Rosso,Toro Rosso,2,56,26973,0,898,2013,18,United States Grand Prix,17-11-2013,0,14,12,56,6041722,1,Finished,1
Ferrari,Ferrari,2,56,126025,0,898,2013,18,United States Grand Prix,17-11-2013,11,13,13,56,6044062,2,Finished,249
Sauber,Sauber,2,56,41109,0,898,2013,18,United States Grand Prix,17-11-2013,0,20,14,56,6048855,2,Finished,0
Lotus F1,Lotus F1,3,56,7501,0,898,2013,18,United States Grand Prix,17-11-2013,1,8,15,56,6052211,2,Finished,2
Force India,Force India,2,56,22035,0,898,2013,18,United States Grand Prix,17-11-2013,0,11,16,56,6054001,2,Finished,0
Williams,Williams,2,56,85881,0,898,2013,18,United States Grand Prix,17-11-2013,1,17,17,55,,1,+1 Lap,114
Marussia,Marussia,2,56,5784,0,898,2013,18,United States Grand Prix,17-11-2013,0,19,18,55,,1,+1 Lap,0
Caterham,Caterham,2,56,5524,0,898,2013,18,United States Grand Prix,17-11-2013,0,18,19,55,,1,+1 Lap,0
Caterham,Caterham,2,56,5524,0,898,2013,18,United States Grand Prix,17-11-2013,0,22,20,55,,2,+1 Lap,0
Marussia,Marussia,2,56,5784,0,898,2013,18,United States Grand Prix,17-11-2013,0,21,21,54,,2,+2 Laps,0
Force India,Force India,2,56,22035,0,898,2013,18,United States Grand Prix,17-11-2013,0,16,22,0,,0,Accident,0
Red Bull,Red Bull,2,71,42076,25,899,2013,19,Brazilian Grand Prix,24-11-2013,53,1,1,71,5556300,2,Finished,122
Red Bull,Red Bull,2,71,42076,18,899,2013,19,Brazilian Grand Prix,24-11-2013,9,4,2,71,5566752,2,Finished,122
Ferrari,Ferrari,2,71,126025,15,899,2013,19,Brazilian Grand Prix,24-11-2013,32,3,3,71,5575213,2,Finished,249
McLaren,McLaren,2,71,97845,12,899,2013,19,Brazilian Grand Prix,24-11-2013,15,14,4,71,5593660,2,Finished,185
Mercedes,Mercedes,2,71,36742,10,899,2013,19,Brazilian Grand Prix,24-11-2013,23,2,5,71,5595348,2,Finished,129
McLaren,McLaren,2,71,97845,8,899,2013,19,Brazilian Grand Prix,24-11-2013,6,19,6,71,5600351,2,Finished,185
Ferrari,Ferrari,2,71,126025,6,899,2013,19,Brazilian Grand Prix,24-11-2013,11,9,7,71,5605410,3,Finished,249
Sauber,Sauber,2,71,41109,4,899,2013,19,Brazilian Grand Prix,24-11-2013,0,10,8,71,5620552,2,Finished,0
Mercedes,Mercedes,2,71,36742,2,899,2013,19,Brazilian Grand Prix,24-11-2013,105,5,9,71,5629203,3,Finished,129
Toro Rosso,Toro Rosso,2,71,26973,1,899,2013,19,Brazilian Grand Prix,24-11-2013,8,7,10,70,,2,+1 Lap,1
Force India,Force India,2,71,22035,0,899,2013,19,Brazilian Grand Prix,24-11-2013,0,12,11,70,,2,+1 Lap,0
Sauber,Sauber,2,71,41109,0,899,2013,19,Brazilian Grand Prix,24-11-2013,0,17,12,70,,2,+1 Lap,0
Force India,Force India,2,71,22035,0,899,2013,19,Brazilian Grand Prix,24-11-2013,0,15,13,70,,3,+1 Lap,0
Lotus F1,Lotus F1,3,71,7501,0,899,2013,19,Brazilian Grand Prix,24-11-2013,1,11,14,70,,2,+1 Lap,2
Toro Rosso,Toro Rosso,2,71,26973,0,899,2013,19,Brazilian Grand Prix,24-11-2013,0,8,15,70,,3,+1 Lap,1
Williams,Williams,2,71,85881,0,899,2013,19,Brazilian Grand Prix,24-11-2013,1,16,16,70,,2,+1 Lap,114
Marussia,Marussia,2,71,5784,0,899,2013,19,Brazilian Grand Prix,24-11-2013,0,21,17,69,,2,+2 Laps,0
Caterham,Caterham,2,71,5524,0,899,2013,19,Brazilian Grand Prix,24-11-2013,0,20,18,69,,3,+2 Laps,0
Marussia,Marussia,2,71,5784,0,899,2013,19,Brazilian Grand Prix,24-11-2013,0,22,19,69,,3,+2 Laps,0
Caterham,Caterham,2,71,5524,0,899,2013,19,Brazilian Grand Prix,24-11-2013,0,18,20,58,,1,Mechanical,0
Williams,Williams,2,71,85881,0,899,2013,19,Brazilian Grand Prix,24-11-2013,10,13,21,45,,2,Accident,114
Lotus F1,Lotus F1,3,71,7501,0,899,2013,19,Brazilian Grand Prix,24-11-2013,0,6,22,2,,0,Engine,2
Mercedes,Mercedes,2,57,36742,25,900,2014,1,Australian Grand Prix,16-03-2014,23,3,1,57,5578710,2,Finished,129
McLaren,McLaren,2,57,97845,18,900,2014,1,Australian Grand Prix,16-03-2014,0,4,2,57,5605487,2,Finished,185
McLaren,McLaren,2,57,97845,15,900,2014,1,Australian Grand Prix,16-03-2014,15,10,3,57,5608737,2,Finished,185
